generation,system_prompt,objective_score,target_logprob,target_rank,answer
13,"145, 000, 666, 000, 297, 131, 782, 331, 015, 004, 035, 876, 457, 997, 290, 138, 257, 045, 858, 500, 908, 716, 876, 996, 156, 756, 196, 145, 225, 305",-6.5546875,,,
14,"145, 000, 666, 000, 297, 131, 962, 390, 015, 004, 064, 876, 240, 429, 449, 104, 043, 739, 016, 154, 426, 296, 445, 996, 156, 226, 196, 145, 304, 305",-6.421875,,,
15,"145, 000, 538, 000, 667, 225, 428, 982, 015, 350, 064, 876, 442, 420, 542, 019, 043, 739, 016, 154, 752, 345, 445, 511, 122, 226, 825, 145, 304, 305",-6.359375,,,
16,"145, 000, 666, 000, 297, 373, 962, 542, 015, 498, 098, 876, 989, 429, 542, 676, 258, 045, 016, 228, 010, 296, 876, 996, 045, 886, 196, 145, 304, 305",-6.34375,,,
17,"145, 000, 538, 000, 667, 724, 428, 542, 015, 808, 098, 522, 442, 290, 808, 138, 401, 045, 016, 491, 908, 345, 876, 625, 867, 666, 196, 145, 304, 305",-6.296875,,,
18,"145, 000, 538, 000, 667, 373, 428, 542, 015, 004, 064, 876, 457, 928, 542, 019, 043, 739, 220, 154, 908, 345, 445, 996, 122, 226, 825, 145, 304, 305",-6.25,,,
19,"145, 000, 666, 000, 667, 724, 428, 542, 015, 457, 035, 492, 989, 898, 998, 418, 628, 369, 016, 154, 716, 769, 641, 996, 045, 226, 197, 145, 004, 305",-6.1640625,,,
20,"145, 000, 666, 000, 667, 786, 428, 542, 015, 004, 035, 876, 959, 370, 225, 334, 628, 925, 016, 228, 010, 769, 876, 996, 045, 886, 197, 145, 225, 305",-6.0546875,,,
21,"145, 000, 666, 000, 667, 786, 428, 542, 015, 004, 035, 876, 959, 370, 225, 334, 628, 925, 016, 228, 010, 769, 876, 996, 045, 886, 197, 145, 225, 305",-6.0546875,,,
22,"145, 000, 538, 000, 667, 786, 428, 390, 050, 426, 000, 876, 516, 714, 542, 019, 016, 020, 023, 154, 075, 345, 876, 996, 122, 226, 197, 145, 004, 305",-5.984375,,,
23,"145, 000, 538, 000, 667, 786, 428, 390, 050, 426, 000, 876, 516, 714, 542, 019, 016, 020, 023, 154, 075, 345, 876, 996, 122, 226, 197, 145, 004, 305",-5.984375,,,
24,"145, 000, 666, 000, 667, 724, 428, 542, 015, 350, 000, 876, 335, 300, 978, 418, 433, 045, 016, 088, 010, 296, 876, 996, 045, 485, 197, 145, 004, 305",-5.9140625,,,
25,"145, 000, 666, 000, 667, 724, 428, 542, 015, 350, 000, 287, 335, 300, 978, 418, 433, 375, 016, 154, 010, 769, 380, 996, 045, 485, 197, 145, 004, 305",-5.890625,-5.96484375,20,
26,"145, 000, 666, 000, 667, 724, 428, 542, 015, 308, 000, 876, 335, 996, 409, 418, 996, 899, 016, 019, 010, 296, 445, 996, 045, 001, 197, 145, 004, 305",-5.796875,,,
27,"145, 000, 666, 000, 667, 724, 428, 542, 015, 308, 000, 876, 335, 996, 409, 418, 996, 899, 016, 019, 010, 296, 445, 996, 045, 001, 197, 145, 004, 305",-5.796875,,,
28,"145, 000, 538, 000, 667, 724, 428, 542, 015, 498, 000, 876, 076, 370, 225, 418, 808, 369, 016, 019, 010, 486, 521, 996, 045, 001, 197, 145, 004, 305",-5.7734375,,,
29,"145, 000, 538, 000, 667, 724, 428, 542, 015, 498, 000, 876, 076, 370, 225, 418, 808, 369, 016, 019, 010, 486, 521, 996, 045, 001, 197, 145, 004, 305",-5.7734375,,,
30,"145, 000, 538, 000, 667, 724, 428, 542, 015, 350, 000, 876, 483, 370, 225, 418, 016, 375, 016, 930, 075, 388, 876, 996, 045, 226, 197, 145, 004, 305",-5.7578125,,,
31,"145, 000, 538, 000, 667, 724, 428, 542, 015, 350, 000, 876, 520, 370, 225, 275, 075, 917, 198, 019, 010, 769, 445, 996, 045, 025, 197, 145, 004, 305",-5.703125,,,
32,"145, 000, 538, 000, 667, 724, 428, 542, 015, 350, 000, 876, 520, 370, 225, 275, 075, 917, 198, 019, 010, 769, 445, 996, 045, 025, 197, 145, 004, 305",-5.703125,,,
33,"145, 000, 538, 000, 667, 724, 428, 542, 015, 350, 000, 876, 335, 370, 225, 418, 074, 375, 016, 019, 010, 769, 445, 996, 045, 025, 197, 145, 004, 305",-5.6796875,,,
34,"145, 000, 538, 000, 667, 724, 428, 846, 015, 350, 000, 876, 076, 370, 225, 418, 323, 369, 016, 722, 075, 486, 445, 996, 045, 025, 197, 145, 004, 305",-5.6484375,,,
35,"145, 000, 538, 000, 667, 724, 428, 846, 015, 350, 000, 876, 076, 370, 225, 418, 323, 369, 016, 722, 075, 486, 445, 996, 045, 025, 197, 145, 004, 305",-5.6484375,,,
36,"145, 000, 538, 000, 667, 724, 428, 846, 015, 350, 000, 876, 076, 370, 225, 418, 323, 369, 016, 722, 075, 486, 445, 996, 045, 025, 197, 145, 004, 305",-5.6484375,,,
37,"145, 000, 538, 000, 667, 724, 428, 132, 015, 350, 000, 876, 076, 370, 625, 418, 323, 020, 438, 019, 010, 769, 445, 996, 045, 007, 197, 145, 004, 305",-5.625,,,
38,"145, 000, 538, 000, 667, 724, 428, 542, 036, 350, 000, 876, 335, 370, 225, 273, 604, 375, 016, 019, 010, 769, 445, 996, 045, 025, 197, 145, 004, 305",-5.609375,,,
39,"145, 000, 538, 000, 667, 724, 428, 542, 036, 350, 000, 876, 335, 370, 225, 273, 604, 375, 016, 019, 010, 769, 445, 996, 045, 025, 197, 145, 004, 305",-5.609375,,,
40,"145, 000, 538, 000, 667, 724, 428, 846, 015, 350, 000, 876, 335, 370, 225, 580, 449, 480, 016, 019, 075, 769, 445, 996, 045, 007, 197, 145, 004, 305",-5.5859375,,,
41,"145, 000, 538, 000, 667, 724, 428, 542, 036, 350, 000, 876, 076, 370, 225, 463, 323, 020, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 004, 305",-5.5703125,,,
42,"145, 000, 538, 000, 667, 120, 428, 542, 036, 350, 000, 876, 335, 370, 978, 418, 323, 369, 016, 019, 010, 375, 445, 996, 045, 025, 197, 145, 004, 305",-5.546875,,,
43,"145, 000, 538, 000, 667, 120, 428, 542, 036, 350, 000, 876, 335, 370, 978, 418, 323, 369, 016, 019, 010, 375, 445, 996, 045, 025, 197, 145, 004, 305",-5.546875,,,
44,"145, 000, 538, 000, 667, 120, 428, 542, 036, 350, 000, 876, 335, 370, 978, 418, 323, 369, 016, 019, 010, 375, 445, 996, 045, 025, 197, 145, 004, 305",-5.546875,,,
45,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 876, 335, 370, 225, 418, 323, 369, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.5,,,
46,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 876, 335, 370, 225, 418, 323, 369, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.5,,,
47,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 000, 876, 335, 370, 225, 418, 323, 019, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.4921875,,,
48,"145, 000, 538, 000, 667, 120, 428, 542, 036, 350, 000, 876, 335, 370, 225, 482, 323, 020, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 004, 305",-5.484375,,,
49,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 000, 876, 076, 370, 225, 418, 443, 020, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.4609375,,,
50,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 000, 876, 076, 370, 225, 418, 443, 020, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.4609375,-5.5390625,17,
51,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 000, 876, 076, 370, 225, 418, 443, 020, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.4609375,,,
52,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 000, 876, 076, 370, 225, 418, 443, 020, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.4609375,,,
53,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 000, 900, 076, 370, 225, 522, 323, 020, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 004, 305",-5.453125,,,
54,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 000, 900, 076, 370, 225, 522, 323, 020, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 004, 305",-5.453125,,,
55,"145, 000, 538, 000, 667, 120, 428, 846, 786, 350, 000, 876, 076, 370, 225, 580, 323, 858, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.4375,,,
56,"145, 000, 538, 000, 667, 120, 428, 846, 786, 350, 000, 876, 076, 370, 225, 580, 323, 858, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.4375,,,
57,"145, 000, 538, 000, 667, 120, 428, 846, 786, 350, 000, 876, 076, 370, 225, 580, 323, 858, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.4375,,,
58,"145, 000, 538, 000, 667, 120, 428, 846, 786, 350, 000, 876, 076, 370, 225, 580, 323, 858, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.4375,,,
59,"145, 000, 538, 000, 667, 120, 428, 846, 786, 350, 000, 876, 076, 370, 225, 580, 323, 858, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.4375,,,
60,"145, 000, 538, 000, 667, 120, 428, 846, 786, 350, 000, 876, 076, 370, 225, 580, 323, 858, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.4375,,,
61,"145, 000, 538, 000, 667, 120, 428, 846, 786, 350, 000, 876, 076, 370, 225, 580, 323, 858, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.4375,,,
62,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 000, 103, 076, 370, 225, 953, 323, 020, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.4296875,,,
63,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 876, 076, 370, 225, 418, 323, 020, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.40625,,,
64,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 876, 076, 370, 225, 418, 323, 020, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.40625,,,
65,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 876, 076, 370, 225, 418, 323, 020, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.40625,,,
66,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 876, 076, 370, 225, 418, 323, 020, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.40625,,,
67,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 876, 076, 370, 225, 418, 323, 020, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.40625,,,
68,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 876, 076, 370, 225, 418, 323, 020, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.40625,,,
69,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 876, 076, 370, 225, 418, 323, 020, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 004, 305",-5.40625,,,
70,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 825, 076, 370, 225, 418, 323, 020, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.390625,,,
71,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 825, 076, 370, 225, 418, 323, 020, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.390625,,,
72,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 825, 076, 370, 225, 418, 323, 020, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.390625,,,
73,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 524, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.3203125,,,
74,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 524, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.3203125,,,
75,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 524, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.3203125,-5.39453125,17,
76,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 524, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.3203125,,,
77,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 524, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.3203125,,,
78,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 524, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.3203125,,,
79,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 524, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.3203125,,,
80,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 524, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.3203125,,,
81,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 305, 982, 053, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.3046875,,,
82,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 305, 982, 053, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.3046875,,,
83,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 305, 982, 053, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.3046875,,,
84,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 252, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.296875,,,
85,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 252, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.296875,,,
86,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 252, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.296875,,,
87,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 252, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.296875,,,
88,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 252, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.296875,,,
89,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 252, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.296875,,,
90,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 252, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.296875,,,
91,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 252, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.296875,,,
92,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 252, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.296875,,,
93,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 252, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.296875,,,
94,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 252, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.296875,,,
95,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 000, 982, 252, 370, 225, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.296875,,,
96,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 305, 876, 000, 370, 225, 473, 323, 098, 016, 019, 010, 769, 451, 867, 045, 007, 197, 145, 145, 305",-5.2890625,,,
97,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 305, 876, 222, 370, 916, 473, 235, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.2734375,,,
98,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 305, 876, 222, 370, 916, 473, 235, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.2734375,,,
99,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 305, 876, 222, 370, 916, 473, 235, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.2734375,,,
100,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 305, 876, 924, 370, 225, 473, 235, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.265625,-5.3515625,17,
101,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 305, 876, 924, 370, 225, 473, 235, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.265625,,,
102,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 305, 876, 218, 370, 458, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.2578125,,,
103,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 305, 876, 218, 370, 458, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.2578125,,,
104,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 305, 876, 218, 370, 458, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.2578125,,,
105,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 305, 876, 222, 370, 225, 473, 323, 098, 016, 019, 010, 769, 451, 996, 045, 007, 197, 145, 145, 305",-5.25,,,
106,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 305, 953, 222, 370, 354, 473, 323, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.2421875,,,
107,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 305, 876, 222, 370, 225, 473, 235, 098, 016, 019, 010, 725, 445, 996, 045, 007, 197, 145, 145, 305",-5.21875,,,
108,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 305, 876, 222, 370, 225, 473, 235, 098, 016, 019, 010, 725, 445, 996, 045, 007, 197, 145, 145, 305",-5.21875,,,
109,"145, 000, 538, 000, 667, 120, 428, 846, 012, 350, 305, 953, 222, 370, 225, 436, 235, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.2109375,,,
110,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 305, 953, 222, 370, 225, 004, 235, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.203125,,,
111,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 305, 953, 222, 370, 225, 004, 235, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.203125,,,
112,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 305, 953, 222, 370, 225, 004, 235, 098, 016, 019, 010, 769, 445, 996, 045, 007, 197, 145, 145, 305",-5.203125,,,
113,"145, 000, 538, 000, 667, 120, 428, 867, 012, 350, 305, 953, 222, 370, 225, 473, 235, 098, 016, 019, 010, 769, 445, 996, 825, 007, 197, 145, 145, 305",-5.1875,,,
114,"145, 000, 538, 000, 667, 120, 428, 867, 012, 350, 305, 953, 222, 370, 225, 473, 235, 098, 016, 019, 010, 769, 445, 996, 825, 007, 197, 145, 145, 305",-5.1875,,,
115,"145, 000, 538, 000, 667, 120, 428, 923, 012, 350, 305, 953, 222, 370, 429, 436, 235, 098, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 145, 305",-5.15625,,,
116,"145, 000, 538, 000, 667, 120, 428, 923, 012, 350, 305, 953, 222, 370, 429, 436, 235, 098, 016, 019, 010, 375, 445, 996, 045, 007, 197, 145, 145, 305",-5.15625,,,
117,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 305, 953, 222, 370, 273, 473, 235, 098, 016, 019, 010, 375, 445, 996, 993, 007, 197, 145, 145, 305",-5.1484375,,,
118,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 305, 953, 222, 370, 273, 473, 235, 098, 016, 019, 010, 375, 445, 996, 993, 007, 197, 145, 145, 305",-5.1484375,,,
119,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 305, 953, 222, 370, 273, 473, 235, 098, 016, 019, 010, 375, 445, 996, 993, 007, 197, 145, 145, 305",-5.1484375,,,
120,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 305, 953, 222, 370, 273, 473, 235, 098, 016, 019, 010, 375, 445, 996, 993, 007, 197, 145, 145, 305",-5.1484375,,,
121,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 305, 953, 222, 370, 273, 473, 235, 098, 016, 019, 010, 375, 445, 996, 993, 007, 197, 145, 145, 305",-5.1484375,,,
122,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 305, 953, 222, 370, 273, 473, 235, 098, 016, 019, 010, 375, 445, 996, 993, 007, 197, 145, 145, 305",-5.1484375,,,
123,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 305, 953, 222, 370, 273, 473, 235, 098, 016, 019, 010, 375, 445, 996, 993, 007, 197, 145, 145, 305",-5.1484375,,,
124,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 305, 953, 222, 370, 273, 473, 235, 098, 016, 019, 010, 375, 445, 996, 993, 007, 197, 145, 145, 305",-5.1484375,,,
125,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 305, 953, 222, 370, 273, 473, 235, 098, 016, 019, 010, 375, 445, 996, 993, 007, 197, 145, 145, 305",-5.1484375,-5.265625,17,
126,"145, 000, 538, 000, 667, 120, 428, 846, 036, 350, 305, 953, 222, 370, 273, 473, 235, 098, 016, 019, 010, 375, 445, 996, 993, 007, 197, 145, 145, 305",-5.1484375,,,
127,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 880, 273, 235, 098, 016, 019, 010, 375, 003, 996, 045, 007, 197, 145, 145, 305",-5.0703125,,,
128,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 880, 273, 235, 098, 016, 019, 010, 375, 003, 996, 045, 007, 197, 145, 145, 305",-5.0703125,,,
129,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 880, 273, 235, 098, 016, 019, 010, 375, 003, 996, 045, 007, 197, 145, 145, 305",-5.0703125,,,
130,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 880, 273, 235, 098, 016, 019, 010, 375, 003, 996, 045, 007, 197, 145, 145, 305",-5.0703125,,,
131,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 880, 273, 235, 098, 016, 019, 010, 375, 003, 996, 045, 007, 197, 145, 145, 305",-5.0703125,,,
132,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 880, 273, 235, 098, 016, 019, 010, 375, 003, 996, 045, 007, 197, 145, 145, 305",-5.0703125,,,
133,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 880, 273, 235, 098, 016, 019, 010, 375, 003, 996, 045, 007, 197, 145, 145, 305",-5.0703125,,,
134,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 880, 273, 235, 098, 016, 019, 010, 375, 003, 996, 045, 007, 197, 145, 145, 305",-5.0703125,,,
135,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 880, 273, 235, 098, 016, 019, 010, 375, 003, 996, 045, 007, 197, 145, 145, 305",-5.0703125,,,
136,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 880, 273, 235, 098, 016, 019, 010, 375, 003, 996, 045, 007, 197, 145, 145, 305",-5.0703125,,,
