rank,system_prompt,objective_score
18,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 200, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.7890625
19,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 899, 890, 225, 897, 105, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.7890625
20,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 899, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.7890625
21,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 200, 370, 225, 897, 037, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.7890625
22,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 899, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.7890625
23,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 240, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.7890625
24,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 899, 325, 225, 897, 105, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.7890625
25,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 387, 370, 225, 897, 115, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.7890625
26,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 980, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.7890625
27,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 980, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.7890625
28,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 120, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
29,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 120, 370, 225, 897, 135, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
30,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 323, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
31,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 120, 972, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
32,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 821, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
33,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 430, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
34,"145, 000, 538, 000, 667, 120, 428, 867, 036, 329, 000, 953, 120, 370, 225, 897, 380, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
35,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 981, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
36,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 415, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
37,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 420, 370, 225, 897, 115, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
38,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 128, 370, 225, 897, 235, 098, 016, 019, 880, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
39,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 428, 370, 225, 897, 037, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
40,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 899, 440, 225, 897, 105, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
41,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 899, 370, 225, 897, 449, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
42,"145, 000, 538, 000, 667, 120, 428, 867, 037, 300, 000, 953, 120, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
43,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 200, 370, 225, 897, 382, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
44,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 423, 370, 225, 897, 105, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
45,"145, 000, 538, 000, 667, 120, 428, 867, 036, 325, 000, 953, 993, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
46,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 999, 370, 225, 897, 382, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
47,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 120, 370, 225, 897, 105, 098, 119, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
48,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 981, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.796875
49,"145, 000, 538, 000, 667, 120, 428, 867, 037, 350, 000, 953, 977, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8046875
50,"145, 000, 538, 000, 667, 120, 428, 867, 036, 329, 000, 953, 882, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8046875
51,"145, 000, 538, 000, 667, 120, 428, 786, 036, 370, 000, 953, 120, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8046875
52,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 387, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8046875
53,"145, 000, 538, 000, 667, 120, 428, 867, 036, 329, 000, 953, 126, 370, 225, 897, 380, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8046875
54,"145, 000, 538, 000, 667, 120, 428, 842, 036, 370, 000, 953, 120, 370, 225, 897, 105, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8046875
55,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 168, 370, 225, 897, 380, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8046875
56,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 846, 370, 225, 897, 105, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 095",-4.8046875
57,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 120, 370, 225, 897, 102, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8046875
58,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 212, 370, 225, 897, 115, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8046875
59,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 035, 370, 225, 897, 105, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8046875
60,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 120, 370, 225, 897, 119, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8046875
61,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 120, 370, 225, 897, 943, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8046875
62,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 158, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8046875
63,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 892, 370, 225, 897, 123, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8046875
64,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 120, 370, 225, 897, 037, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8046875
65,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 125, 370, 225, 897, 105, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8046875
66,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 142, 370, 225, 897, 235, 098, 016, 019, 306, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8125
67,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 477, 370, 225, 897, 037, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8203125
68,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 297, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8203125
69,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 232, 370, 225, 897, 115, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8203125
70,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 449, 370, 225, 897, 125, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8203125
71,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 420, 330, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8203125
72,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 120, 370, 225, 897, 700, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.828125
73,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 560, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.828125
74,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 816, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8359375
75,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 417, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8359375
76,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 753, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8359375
77,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 502, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8359375
78,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 804, 370, 225, 897, 105, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8359375
79,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 142, 370, 225, 897, 575, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8359375
80,"145, 000, 538, 000, 667, 120, 428, 867, 036, 338, 000, 953, 428, 370, 225, 897, 105, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.84375
81,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 120, 886, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.84375
82,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 144, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.84375
83,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 167, 370, 225, 897, 105, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.84375
84,"145, 000, 538, 000, 667, 120, 428, 867, 037, 300, 000, 953, 637, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.84375
85,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 120, 370, 225, 897, 235, 098, 315, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8515625
86,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 628, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8515625
87,"145, 000, 538, 000, 667, 120, 428, 867, 036, 339, 000, 953, 993, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.859375
88,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 128, 370, 225, 897, 235, 098, 016, 019, 598, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.859375
89,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 786, 370, 225, 897, 235, 098, 016, 019, 075, 007, 725, 002, 010, 001, 197, 145, 145, 090",-4.859375
90,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 128, 370, 225, 897, 125, 098, 016, 019, 436, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.859375
91,"145, 000, 538, 000, 667, 120, 428, 783, 036, 300, 000, 953, 980, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.859375
92,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 899, 370, 225, 897, 975, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.859375
93,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 120, 370, 225, 897, 105, 098, 016, 019, 640, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.859375
94,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 120, 370, 225, 897, 235, 098, 016, 019, 659, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.859375
95,"145, 000, 538, 000, 667, 120, 428, 867, 050, 300, 000, 953, 899, 370, 225, 897, 135, 098, 058, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8671875
96,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 959, 428, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8671875
97,"145, 000, 538, 000, 667, 120, 428, 867, 240, 370, 000, 953, 128, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8671875
98,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 467, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8671875
99,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 142, 370, 225, 897, 235, 098, 016, 019, 075, 980, 003, 002, 010, 001, 197, 145, 145, 090",-4.8671875
100,"145, 000, 538, 000, 667, 120, 428, 867, 036, 329, 000, 953, 478, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8671875
101,"145, 000, 538, 000, 667, 120, 428, 867, 036, 306, 000, 953, 323, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8671875
102,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 123, 428, 370, 225, 897, 105, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8671875
103,"145, 000, 538, 000, 770, 120, 428, 867, 036, 370, 000, 953, 899, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.875
104,"145, 000, 538, 000, 667, 120, 428, 867, 036, 153, 000, 953, 899, 370, 225, 897, 105, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.875
105,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 899, 370, 225, 897, 382, 098, 016, 525, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.875
106,"145, 000, 538, 000, 667, 120, 428, 867, 036, 325, 000, 947, 899, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.875
107,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 415, 370, 225, 897, 235, 098, 282, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.875
108,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 899, 035, 225, 897, 105, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.875
109,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 108, 853, 225, 897, 105, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.875
110,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 980, 214, 225, 897, 105, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.875
111,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 872, 370, 225, 897, 235, 098, 405, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.875
112,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 176, 370, 225, 897, 235, 098, 016, 019, 880, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.875
113,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 120, 370, 225, 897, 119, 371, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.875
114,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 882, 370, 225, 897, 235, 098, 405, 844, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.875
115,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 120, 370, 225, 897, 235, 098, 016, 019, 244, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.875
116,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 892, 370, 225, 897, 235, 098, 016, 015, 904, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.875
117,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 482, 323, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8828125
118,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 428, 370, 225, 897, 125, 098, 016, 060, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8828125
119,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 102, 370, 225, 897, 235, 098, 016, 019, 804, 007, 330, 002, 010, 001, 197, 145, 145, 090",-4.8828125
120,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 120, 370, 225, 897, 105, 098, 119, 019, 035, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8828125
121,"145, 000, 538, 000, 667, 120, 428, 867, 036, 073, 000, 953, 120, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8828125
122,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 120, 370, 225, 897, 730, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8828125
123,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 899, 370, 225, 897, 105, 098, 881, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8828125
124,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 899, 890, 225, 897, 663, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8828125
125,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 899, 370, 225, 897, 105, 098, 016, 019, 075, 007, 102, 002, 010, 001, 197, 145, 145, 090",-4.8828125
126,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 142, 370, 225, 897, 235, 098, 016, 251, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.890625
127,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 846, 370, 225, 897, 235, 098, 945, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.890625
128,"145, 000, 538, 000, 667, 120, 428, 867, 280, 300, 000, 953, 428, 370, 225, 897, 037, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.890625
129,"145, 000, 538, 000, 667, 120, 428, 867, 037, 300, 000, 953, 428, 370, 225, 897, 235, 098, 016, 096, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.890625
130,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 528, 899, 325, 225, 897, 105, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.890625
131,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 168, 370, 225, 897, 380, 098, 016, 019, 075, 007, 003, 099, 010, 001, 197, 145, 145, 090",-4.890625
132,"145, 000, 538, 000, 667, 120, 428, 867, 036, 325, 000, 953, 442, 370, 225, 897, 085, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.890625
133,"145, 000, 538, 000, 667, 120, 428, 867, 036, 325, 000, 953, 899, 370, 225, 897, 105, 098, 016, 019, 099, 338, 003, 002, 010, 001, 197, 145, 145, 090",-4.890625
134,"145, 000, 538, 000, 667, 120, 428, 867, 036, 152, 000, 953, 120, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.890625
135,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 120, 370, 225, 897, 235, 098, 368, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.890625
136,"145, 000, 538, 000, 667, 120, 428, 867, 036, 565, 000, 953, 420, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.890625
137,"145, 000, 538, 000, 667, 120, 428, 867, 036, 161, 000, 953, 899, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8984375
138,"145, 000, 538, 000, 667, 120, 428, 867, 036, 352, 000, 953, 428, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8984375
139,"145, 000, 538, 000, 667, 120, 428, 867, 036, 300, 000, 953, 899, 370, 225, 897, 235, 098, 016, 019, 071, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8984375
140,"145, 000, 538, 000, 667, 120, 428, 867, 036, 370, 000, 953, 980, 370, 225, 897, 235, 098, 578, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8984375
141,"145, 000, 538, 000, 667, 120, 428, 842, 036, 370, 000, 953, 821, 370, 225, 897, 723, 098, 016, 019, 075, 007, 003, 002, 010, 001, 197, 145, 145, 090",-4.8984375
