rank,system_prompt,objective_score
26,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 353, 934, 132, 767, 767, 370, 325, 329, 232, 229, 007, 007, 370, 121, 385, 098, 782, 305",-3.765625
27,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 353, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 825, 385, 098, 196, 305",-3.765625
28,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 103, 385, 098, 782, 305",-3.765625
29,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 825, 385, 098, 748, 305",-3.765625
30,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 825, 385, 098, 496, 305",-3.765625
31,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 232, 229, 007, 007, 135, 290, 385, 098, 782, 305",-3.765625
32,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 857, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 122, 385, 098, 908, 305",-3.765625
33,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 232, 229, 007, 007, 870, 600, 385, 098, 782, 305",-3.765625
34,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 232, 229, 007, 043, 870, 825, 385, 098, 755, 305",-3.765625
35,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 953, 825, 385, 098, 782, 305",-3.7734375
36,"401, 401, 194, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 825, 385, 098, 906, 305",-3.7734375
37,"401, 401, 255, 112, 000, 108, 667, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 122, 385, 098, 782, 305",-3.7734375
38,"401, 401, 255, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 232, 229, 007, 007, 870, 143, 385, 098, 782, 305",-3.7734375
39,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 580, 122, 385, 098, 782, 305",-3.78125
40,"401, 401, 255, 112, 000, 114, 736, 610, 867, 428, 007, 007, 353, 934, 132, 767, 767, 370, 325, 953, 618, 229, 007, 007, 870, 825, 385, 098, 782, 305",-3.78125
41,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 580, 122, 385, 098, 912, 305",-3.78125
42,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 353, 934, 132, 767, 767, 370, 325, 329, 232, 229, 007, 007, 870, 479, 385, 098, 908, 305",-3.78125
43,"401, 401, 194, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 512, 229, 007, 007, 870, 825, 385, 098, 782, 305",-3.78125
44,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 374, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 122, 385, 098, 782, 305",-3.78125
45,"401, 401, 755, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 825, 385, 098, 908, 305",-3.78125
46,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 232, 229, 007, 007, 870, 169, 385, 098, 782, 305",-3.78125
47,"401, 401, 953, 112, 000, 108, 736, 610, 871, 428, 007, 007, 353, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 128, 385, 098, 908, 305",-3.78125
48,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 825, 385, 098, 515, 305",-3.78125
49,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 232, 229, 007, 007, 870, 133, 385, 098, 782, 305",-3.78125
50,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 953, 825, 385, 098, 680, 305",-3.7890625
51,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 353, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 916, 870, 825, 385, 098, 782, 305",-3.7890625
52,"401, 401, 255, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 180, 385, 098, 782, 305",-3.7890625
53,"401, 401, 255, 112, 000, 106, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 232, 229, 007, 007, 870, 121, 385, 098, 908, 305",-3.7890625
54,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 335, 229, 007, 007, 870, 232, 385, 098, 908, 305",-3.7890625
55,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 818, 385, 098, 908, 305",-3.7890625
56,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 122, 385, 098, 770, 305",-3.7890625
57,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 184, 385, 098, 908, 305",-3.7890625
58,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 144, 385, 098, 938, 305",-3.7890625
59,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 089, 385, 098, 782, 305",-3.7890625
60,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 563, 007, 870, 122, 385, 098, 782, 305",-3.7890625
61,"401, 401, 255, 112, 000, 462, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 122, 385, 098, 782, 305",-3.7890625
62,"401, 401, 255, 112, 000, 114, 736, 610, 867, 428, 007, 007, 353, 934, 132, 767, 767, 370, 325, 953, 435, 229, 007, 007, 370, 880, 385, 098, 782, 305",-3.796875
63,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 370, 232, 385, 098, 782, 305",-3.796875
64,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 232, 385, 098, 508, 305",-3.796875
65,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 483, 435, 229, 007, 007, 870, 825, 385, 098, 908, 305",-3.796875
66,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 253, 385, 098, 782, 305",-3.796875
67,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 618, 229, 007, 007, 870, 144, 385, 098, 912, 305",-3.796875
68,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 927, 370, 325, 953, 232, 229, 007, 043, 370, 122, 385, 098, 782, 305",-3.796875
69,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 353, 934, 132, 767, 767, 370, 422, 329, 435, 229, 007, 007, 870, 122, 385, 098, 782, 305",-3.796875
70,"401, 401, 255, 112, 000, 146, 667, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 825, 385, 098, 782, 305",-3.796875
71,"401, 401, 255, 112, 000, 106, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 635, 229, 007, 007, 870, 690, 385, 098, 782, 305",-3.8046875
72,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 353, 575, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 122, 385, 098, 782, 305",-3.8125
73,"401, 401, 255, 112, 000, 153, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 989, 385, 098, 782, 305",-3.8125
74,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 353, 902, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 122, 385, 098, 908, 305",-3.828125
75,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 335, 229, 007, 007, 870, 825, 385, 098, 908, 305",-3.828125
76,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 537, 329, 232, 229, 007, 007, 870, 122, 385, 098, 782, 305",-3.828125
77,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 543, 435, 229, 007, 007, 870, 825, 385, 098, 908, 305",-3.828125
78,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 353, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 370, 825, 385, 098, 537, 305",-3.84375
79,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 353, 934, 132, 767, 767, 370, 325, 818, 435, 229, 007, 007, 870, 825, 385, 098, 908, 305",-3.84375
80,"401, 401, 194, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 923, 232, 229, 007, 007, 870, 122, 385, 098, 782, 305",-3.84375
81,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 232, 229, 007, 007, 870, 825, 385, 098, 550, 305",-3.84375
82,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 825, 385, 098, 189, 305",-3.8515625
83,"401, 401, 255, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 329, 385, 098, 912, 305",-3.859375
84,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 232, 229, 007, 442, 870, 122, 385, 098, 782, 305",-3.8671875
85,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 353, 934, 132, 767, 767, 370, 325, 329, 232, 229, 007, 500, 870, 122, 385, 098, 782, 305",-3.8671875
86,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 607, 934, 132, 767, 767, 370, 325, 329, 232, 229, 007, 007, 870, 122, 385, 098, 782, 305",-3.8671875
87,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 832, 229, 007, 007, 870, 197, 385, 098, 782, 305",-3.875
88,"401, 401, 255, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 722, 435, 229, 007, 007, 870, 197, 385, 098, 782, 305",-3.875
89,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 232, 229, 007, 007, 955, 122, 385, 098, 782, 305",-3.875
90,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 232, 229, 007, 007, 870, 122, 385, 098, 345, 305",-3.875
91,"401, 401, 194, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 406, 229, 007, 007, 870, 217, 385, 098, 782, 305",-3.875
92,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 520, 229, 007, 007, 870, 122, 385, 098, 806, 305",-3.875
93,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 353, 934, 132, 767, 767, 370, 325, 329, 323, 229, 007, 007, 870, 825, 385, 098, 894, 305",-3.8828125
94,"401, 401, 255, 112, 000, 108, 736, 579, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 229, 825, 385, 098, 782, 305",-3.8828125
95,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 520, 329, 232, 229, 007, 007, 580, 122, 385, 098, 782, 305",-3.890625
96,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 282, 435, 229, 007, 007, 870, 143, 385, 098, 908, 305",-3.8984375
97,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 353, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 290, 035, 098, 782, 305",-3.8984375
98,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 857, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 095, 385, 098, 782, 305",-3.90625
99,"401, 401, 194, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 854, 385, 098, 902, 305",-3.90625
100,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 011, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 825, 385, 098, 782, 305",-3.9140625
101,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 643, 329, 407, 229, 007, 007, 870, 232, 385, 098, 908, 305",-3.9140625
102,"401, 401, 194, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 898, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 242, 385, 098, 782, 305",-3.9140625
103,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 353, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 327, 385, 098, 104, 305",-3.9140625
104,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 580, 825, 880, 098, 782, 305",-3.921875
105,"401, 401, 255, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 956, 329, 435, 229, 007, 007, 870, 180, 385, 098, 782, 305",-3.921875
106,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 989, 825, 385, 098, 782, 305",-3.921875
107,"401, 401, 255, 112, 000, 106, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 953, 475, 385, 098, 096, 305",-3.9296875
108,"401, 401, 255, 112, 000, 108, 736, 320, 871, 428, 007, 007, 353, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 370, 385, 098, 782, 305",-3.9296875
109,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 431, 229, 007, 007, 953, 825, 385, 098, 995, 305",-3.9296875
110,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 580, 659, 385, 098, 782, 305",-3.9296875
111,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 125, 435, 229, 007, 007, 580, 114, 385, 098, 782, 305",-3.9453125
112,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 169, 229, 007, 007, 870, 143, 385, 098, 908, 305",-3.9453125
113,"401, 401, 749, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 043, 370, 232, 385, 098, 782, 305",-3.9453125
114,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 509, 229, 007, 007, 870, 825, 385, 098, 908, 305",-3.9453125
115,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 443, 767, 370, 325, 329, 435, 229, 007, 007, 870, 825, 385, 098, 782, 305",-3.953125
116,"401, 401, 255, 537, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 232, 385, 098, 782, 305",-3.953125
117,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 916, 040, 825, 385, 098, 782, 305",-3.953125
118,"401, 401, 194, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 796, 132, 767, 767, 370, 325, 953, 618, 229, 007, 007, 870, 825, 385, 098, 908, 305",-3.953125
119,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 716, 483, 098, 092, 305",-3.953125
120,"401, 401, 255, 112, 000, 108, 736, 610, 867, 428, 007, 007, 353, 934, 132, 767, 767, 370, 503, 329, 435, 229, 007, 007, 870, 620, 385, 098, 908, 305",-3.953125
121,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 048, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 290, 385, 098, 782, 305",-3.953125
122,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 693, 329, 435, 229, 007, 007, 870, 184, 385, 098, 782, 305",-3.9609375
123,"401, 401, 194, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 232, 229, 007, 007, 870, 690, 906, 098, 782, 305",-3.9609375
124,"401, 401, 255, 112, 000, 181, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 352, 229, 007, 007, 870, 600, 385, 098, 782, 305",-3.9609375
125,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 232, 229, 023, 007, 870, 122, 385, 098, 938, 305",-3.9609375
126,"401, 401, 255, 112, 000, 108, 736, 623, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 219, 229, 007, 007, 870, 122, 385, 098, 782, 305",-3.9609375
127,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 953, 435, 229, 007, 007, 870, 122, 385, 098, 342, 305",-3.9609375
128,"401, 401, 194, 112, 000, 108, 667, 985, 871, 428, 007, 007, 401, 953, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 197, 385, 098, 782, 305",-3.9609375
129,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 232, 229, 007, 047, 870, 475, 385, 098, 782, 305",-3.9609375
130,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 756, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 825, 385, 098, 806, 305",-3.9609375
131,"401, 401, 255, 112, 000, 108, 667, 853, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 122, 385, 098, 782, 305",-3.96875
132,"401, 401, 194, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 552, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 825, 385, 098, 908, 305",-3.96875
133,"401, 401, 194, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 122, 385, 098, 508, 105",-3.96875
134,"401, 401, 194, 112, 000, 108, 736, 610, 871, 428, 007, 007, 353, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 423, 385, 098, 806, 305",-3.96875
135,"401, 401, 255, 112, 000, 108, 736, 579, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 785, 385, 098, 296, 305",-3.96875
136,"401, 401, 255, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 067, 329, 232, 229, 007, 007, 870, 825, 385, 098, 912, 305",-3.96875
137,"401, 401, 255, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 866, 385, 098, 200, 305",-3.96875
138,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 122, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 870, 122, 385, 098, 782, 305",-3.96875
139,"401, 401, 255, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 007, 007, 880, 825, 523, 098, 782, 305",-3.9765625
140,"401, 401, 255, 112, 000, 108, 736, 610, 867, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 435, 229, 354, 007, 870, 122, 385, 098, 908, 305",-3.9765625
141,"401, 401, 141, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 325, 329, 232, 229, 007, 007, 870, 122, 385, 098, 815, 305",-3.9765625
142,"401, 401, 194, 112, 000, 108, 736, 610, 871, 428, 007, 007, 401, 934, 132, 767, 767, 370, 452, 329, 232, 229, 007, 007, 870, 103, 385, 098, 782, 305",-3.9765625
