rank,system_prompt,objective_score
15,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 205, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1171875
16,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 110, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1171875
17,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 012, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1171875
18,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 104, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1171875
19,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 109, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1171875
20,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 208, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1171875
21,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 104, 058, 033, 098, 079, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.125
22,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.125
23,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 158, 058, 033, 098, 079, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.125
24,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 194, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.125
25,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 870, 010, 099, 001, 127, 566, 370, 225, 213",-4.125
26,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 132, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.125
27,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 144, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.125
28,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 135, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.125
29,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 044, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.125
30,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 769, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.125
31,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 107, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1328125
32,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 233, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1328125
33,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 190, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1328125
34,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 233, 213",-4.1328125
35,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 943, 019, 010, 099, 001, 127, 566, 370, 233, 213",-4.1328125
36,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 399, 019, 010, 004, 001, 127, 566, 370, 225, 213",-4.1328125
37,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 083, 010, 099, 001, 127, 566, 370, 225, 213",-4.1328125
38,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 870, 010, 099, 001, 127, 566, 370, 225, 213",-4.1328125
39,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 252, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1328125
40,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 020, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.140625
41,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 243, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.140625
42,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 025, 010, 099, 001, 127, 566, 370, 225, 213",-4.140625
43,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 201, 213",-4.140625
44,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 140, 058, 033, 098, 205, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.140625
45,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 132, 035, 010, 099, 001, 127, 566, 370, 225, 213",-4.140625
46,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 207, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.140625
47,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 805, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.140625
48,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 158, 058, 033, 098, 073, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.140625
49,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 323, 232, 370, 128, 058, 033, 098, 180, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.140625
50,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1484375
51,"115, 115, 197, 842, 213, 000, 285, 428, 118, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 079, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1484375
52,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 013, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1484375
53,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 249, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1484375
54,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 381, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1484375
55,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 999, 058, 033, 098, 034, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1484375
56,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 104, 058, 033, 098, 421, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1484375
57,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 216, 019, 010, 004, 001, 127, 566, 370, 225, 213",-4.1484375
58,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 104, 058, 033, 098, 155, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1484375
59,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 402, 232, 370, 128, 058, 033, 098, 034, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1484375
60,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 903, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1484375
61,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 482, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1484375
62,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 418, 232, 370, 960, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1484375
63,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 353, 232, 370, 104, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1484375
64,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625
65,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 147, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1640625
66,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 218, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1640625
67,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 230, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1640625
68,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 983, 058, 033, 098, 110, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1875
69,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 440, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1875
70,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 757, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1953125
71,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 454, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.1953125
72,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 138, 209, 010, 099, 001, 127, 566, 370, 225, 213",-4.1953125
73,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 403, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.203125
74,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 312, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.203125
75,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 848, 058, 033, 098, 205, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.2109375
76,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 431, 232, 370, 128, 058, 033, 098, 943, 019, 010, 099, 001, 127, 566, 370, 233, 213",-4.21875
77,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 205, 993, 010, 099, 001, 127, 566, 370, 225, 213",-4.2265625
78,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 680, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.2265625
79,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 123, 132, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.2265625
80,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 179, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.2265625
81,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 471, 019, 010, 099, 001, 127, 566, 370, 233, 213",-4.234375
82,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 158, 058, 033, 098, 073, 019, 010, 043, 001, 127, 566, 370, 225, 213",-4.234375
83,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 208, 019, 010, 099, 001, 137, 566, 370, 225, 213",-4.234375
84,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 158, 058, 033, 098, 018, 232, 010, 099, 001, 127, 566, 370, 225, 213",-4.234375
85,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 877, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.234375
86,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 385, 010, 099, 001, 127, 566, 370, 225, 213",-4.234375
87,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 103, 018, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.234375
88,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 018, 942, 010, 099, 001, 127, 566, 370, 225, 213",-4.2421875
89,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 927, 058, 033, 098, 012, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.2421875
90,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 229, 370, 128, 058, 033, 098, 207, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.25
91,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 012, 425, 010, 099, 001, 127, 566, 370, 225, 213",-4.2578125
92,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 245, 033, 098, 038, 019, 010, 004, 001, 127, 566, 370, 225, 213",-4.2578125
93,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 013, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.2578125
94,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 936, 010, 099, 001, 127, 566, 370, 222, 213",-4.2578125
95,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 104, 058, 033, 098, 896, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.2578125
96,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 770, 058, 033, 098, 029, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.265625
97,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 197, 058, 033, 098, 155, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.265625
98,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 286, 232, 370, 128, 058, 033, 098, 144, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.265625
99,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 915, 012, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.2734375
100,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 195, 033, 098, 135, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.2734375
101,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 034, 438, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375
102,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 255, 370, 960, 058, 033, 098, 034, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375
103,"115, 115, 197, 842, 213, 000, 285, 428, 118, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 190, 148, 010, 099, 001, 127, 566, 370, 225, 213",-4.2734375
104,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 841, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.28125
105,"115, 115, 197, 842, 213, 000, 285, 428, 593, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 207, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.28125
106,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 252, 370, 231, 058, 033, 098, 034, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.28125
107,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 013, 801, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.28125
108,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 158, 944, 033, 098, 079, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.2890625
109,"115, 115, 197, 842, 213, 000, 285, 428, 949, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 094, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.2890625
110,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 156, 370, 128, 058, 033, 098, 190, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.2890625
111,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 761, 010, 099, 001, 127, 566, 370, 225, 213",-4.296875
112,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 216, 058, 033, 098, 034, 283, 010, 099, 001, 127, 566, 370, 225, 213",-4.296875
113,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 389, 010, 099, 001, 127, 566, 370, 233, 213",-4.296875
114,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 320, 205, 019, 010, 099, 001, 127, 566, 370, 233, 213",-4.296875
115,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 092, 232, 370, 960, 058, 033, 098, 208, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.296875
116,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 344, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.3046875
117,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 501, 019, 010, 099, 001, 127, 566, 370, 215, 213",-4.3046875
118,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 762, 232, 370, 128, 058, 033, 098, 038, 870, 010, 099, 001, 127, 566, 370, 225, 213",-4.3046875
119,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 933, 180, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.3046875
120,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 421, 452, 010, 099, 001, 127, 566, 370, 225, 213",-4.3046875
121,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 807, 329, 232, 370, 128, 058, 033, 098, 034, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.3046875
122,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 097, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.3125
123,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 885, 058, 033, 098, 034, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.3125
124,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 309, 001, 127, 566, 370, 225, 213",-4.3125
125,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 580, 098, 205, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.3125
126,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 838, 033, 098, 020, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.3125
127,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 810, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.3203125
128,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 973, 329, 232, 370, 128, 058, 033, 098, 044, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.3203125
129,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 112, 098, 207, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.328125
130,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 515, 033, 098, 012, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.328125
131,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 233, 370, 848, 058, 033, 098, 766, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.328125
132,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 388, 953, 329, 232, 370, 128, 058, 033, 098, 012, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.328125
133,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 217, 953, 329, 232, 370, 960, 058, 033, 098, 208, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.328125
134,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 773, 200, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.328125
135,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 158, 359, 033, 098, 079, 019, 010, 099, 001, 127, 566, 370, 233, 213",-4.328125
136,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 283, 033, 098, 216, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.328125
137,"115, 115, 197, 842, 213, 000, 285, 428, 931, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 015, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.328125
138,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 639, 035, 010, 099, 001, 127, 566, 370, 225, 213",-4.3359375
139,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 252, 370, 128, 058, 033, 098, 038, 368, 010, 099, 001, 127, 566, 370, 225, 213",-4.3359375
140,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 924, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 233, 213",-4.3359375
141,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 347, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.3359375
