generation,system_prompt,objective_score,target_logprob,target_rank,answer
29,"401, 098, 285, 695, 000, 000, 870, 428, 953, 007, 007, 718, 230, 993, 401, 218, 012, 201, 010, 370, 363, 328, 150, 135, 045, 007, 098, 988, 225, 201",-5.703125,,,
30,"401, 098, 285, 328, 000, 000, 870, 428, 225, 007, 007, 718, 993, 815, 401, 218, 454, 201, 003, 370, 483, 969, 353, 135, 045, 007, 836, 525, 045, 201",-5.6640625,,,
31,"401, 098, 285, 328, 000, 000, 870, 428, 225, 953, 007, 718, 230, 993, 401, 218, 400, 201, 003, 370, 818, 160, 140, 135, 165, 007, 098, 988, 225, 201",-5.6015625,,,
32,"401, 098, 285, 326, 000, 000, 870, 428, 225, 007, 007, 718, 993, 993, 943, 218, 421, 201, 867, 370, 233, 328, 837, 135, 132, 007, 098, 305, 225, 201",-5.53125,,,
33,"401, 098, 285, 326, 000, 000, 870, 428, 225, 007, 007, 718, 993, 993, 943, 218, 421, 201, 867, 370, 233, 328, 837, 135, 132, 007, 098, 305, 225, 201",-5.53125,,,
34,"401, 098, 285, 220, 000, 000, 870, 428, 170, 007, 007, 718, 155, 996, 401, 218, 426, 201, 010, 370, 818, 955, 035, 135, 132, 007, 098, 305, 225, 201",-5.5078125,,,
35,"401, 098, 285, 326, 000, 000, 870, 428, 225, 007, 007, 718, 653, 993, 943, 218, 421, 201, 782, 370, 829, 960, 140, 135, 132, 007, 098, 988, 225, 201",-5.453125,,,
36,"401, 098, 285, 326, 000, 000, 870, 428, 225, 007, 007, 718, 653, 993, 943, 218, 421, 201, 782, 370, 829, 960, 140, 135, 132, 007, 098, 988, 225, 201",-5.453125,,,
37,"401, 098, 285, 117, 000, 000, 870, 428, 225, 007, 007, 718, 000, 993, 358, 218, 154, 201, 867, 370, 233, 778, 035, 135, 138, 007, 098, 500, 225, 201",-5.421875,,,
38,"401, 098, 285, 543, 000, 000, 870, 428, 225, 007, 007, 718, 230, 993, 401, 218, 455, 201, 867, 370, 233, 778, 753, 135, 132, 007, 098, 988, 225, 201",-5.328125,,,
39,"401, 098, 285, 543, 000, 000, 870, 428, 225, 007, 007, 718, 230, 993, 401, 218, 455, 201, 867, 370, 233, 778, 753, 135, 132, 007, 098, 988, 225, 201",-5.328125,,,
40,"401, 098, 285, 112, 000, 000, 870, 428, 132, 007, 007, 718, 230, 958, 401, 218, 454, 201, 867, 370, 233, 778, 330, 135, 138, 007, 098, 500, 225, 201",-5.296875,,,
41,"401, 098, 285, 153, 000, 000, 870, 428, 225, 007, 007, 718, 604, 958, 943, 019, 425, 201, 010, 370, 233, 330, 353, 135, 132, 007, 098, 973, 225, 201",-5.265625,,,
42,"401, 098, 285, 114, 000, 000, 870, 428, 225, 007, 007, 993, 604, 993, 542, 401, 425, 201, 003, 370, 950, 960, 330, 135, 138, 007, 098, 988, 225, 201",-5.15625,,,
43,"401, 098, 285, 114, 000, 000, 870, 428, 225, 007, 007, 993, 604, 993, 401, 421, 425, 201, 867, 370, 950, 960, 330, 135, 138, 007, 098, 988, 225, 201",-5.140625,,,
44,"401, 098, 285, 114, 000, 000, 870, 428, 225, 007, 007, 993, 604, 993, 401, 421, 425, 201, 867, 370, 950, 960, 330, 135, 138, 007, 098, 988, 225, 201",-5.140625,,,
45,"401, 098, 285, 114, 000, 000, 870, 428, 225, 007, 007, 718, 604, 993, 401, 019, 425, 201, 010, 370, 950, 900, 330, 135, 467, 007, 098, 988, 225, 201",-5.1015625,,,
46,"401, 098, 285, 114, 000, 000, 870, 428, 225, 007, 007, 718, 604, 993, 401, 019, 425, 201, 010, 370, 950, 900, 330, 135, 467, 007, 098, 988, 225, 201",-5.1015625,,,
47,"401, 098, 285, 543, 000, 000, 870, 428, 225, 007, 007, 007, 230, 993, 401, 943, 425, 201, 003, 370, 852, 175, 330, 135, 132, 007, 098, 988, 225, 201",-5.046875,,,
48,"401, 098, 285, 543, 000, 000, 870, 428, 225, 007, 007, 007, 230, 993, 401, 943, 425, 201, 003, 370, 852, 175, 330, 135, 132, 007, 098, 988, 225, 201",-5.046875,,,
49,"401, 098, 285, 543, 000, 000, 870, 428, 225, 007, 007, 007, 230, 993, 401, 943, 425, 201, 003, 370, 852, 175, 330, 135, 132, 007, 098, 988, 225, 201",-5.046875,,,
50,"401, 098, 285, 962, 000, 000, 870, 428, 220, 007, 007, 604, 604, 401, 527, 943, 425, 201, 442, 370, 301, 330, 330, 135, 132, 007, 098, 988, 225, 201",-5.03125,-5.1171875,16,
51,"401, 098, 285, 962, 000, 000, 870, 428, 220, 007, 007, 604, 604, 401, 527, 943, 425, 201, 442, 370, 301, 330, 330, 135, 132, 007, 098, 988, 225, 201",-5.03125,,,
52,"401, 098, 285, 962, 000, 000, 870, 428, 220, 007, 007, 604, 604, 401, 527, 943, 425, 201, 442, 370, 301, 330, 330, 135, 132, 007, 098, 988, 225, 201",-5.03125,,,
53,"401, 098, 285, 543, 000, 000, 870, 428, 225, 007, 007, 007, 604, 401, 943, 400, 425, 201, 121, 370, 135, 778, 330, 135, 132, 007, 807, 988, 225, 201",-5.0234375,,,
54,"401, 098, 285, 543, 000, 000, 870, 428, 225, 007, 007, 007, 604, 401, 943, 104, 458, 201, 121, 370, 934, 778, 330, 135, 132, 007, 098, 500, 225, 201",-4.953125,,,
55,"401, 098, 199, 543, 000, 000, 870, 428, 225, 007, 007, 007, 604, 370, 401, 943, 425, 201, 442, 370, 301, 175, 330, 135, 132, 007, 098, 988, 225, 201",-4.90625,,,
56,"401, 098, 199, 543, 000, 000, 870, 428, 225, 007, 007, 007, 604, 370, 401, 943, 425, 201, 442, 370, 301, 175, 330, 135, 132, 007, 098, 988, 225, 201",-4.90625,,,
57,"401, 098, 285, 543, 000, 000, 870, 428, 958, 007, 007, 007, 604, 401, 943, 515, 458, 201, 121, 370, 934, 821, 330, 135, 138, 007, 098, 500, 225, 201",-4.8984375,,,
58,"401, 098, 285, 962, 000, 000, 870, 428, 225, 007, 007, 007, 604, 401, 401, 943, 425, 201, 818, 370, 382, 175, 330, 135, 467, 007, 098, 988, 225, 201",-4.890625,,,
59,"401, 098, 285, 962, 000, 000, 870, 428, 225, 007, 007, 007, 604, 401, 401, 943, 425, 201, 818, 370, 382, 175, 330, 135, 467, 007, 098, 988, 225, 201",-4.890625,,,
60,"401, 098, 285, 543, 000, 000, 870, 428, 220, 007, 007, 007, 604, 401, 923, 943, 425, 201, 522, 370, 812, 175, 330, 135, 132, 007, 098, 988, 225, 201",-4.8359375,,,
61,"401, 098, 285, 962, 000, 000, 870, 428, 220, 007, 007, 007, 604, 401, 401, 943, 425, 201, 727, 370, 934, 330, 330, 135, 132, 007, 098, 988, 225, 201",-4.828125,,,
62,"401, 098, 285, 543, 000, 000, 870, 428, 220, 007, 007, 007, 934, 401, 401, 943, 425, 201, 522, 370, 842, 580, 330, 135, 132, 007, 098, 988, 225, 201",-4.8046875,,,
63,"401, 098, 285, 543, 000, 000, 870, 428, 220, 007, 007, 007, 934, 401, 401, 943, 425, 201, 522, 370, 842, 580, 330, 135, 132, 007, 098, 988, 225, 201",-4.8046875,,,
64,"401, 098, 285, 543, 000, 000, 870, 428, 220, 007, 007, 007, 934, 401, 401, 943, 425, 201, 522, 370, 842, 580, 330, 135, 132, 007, 098, 988, 225, 201",-4.8046875,,,
65,"401, 098, 285, 962, 000, 000, 870, 428, 220, 007, 007, 007, 604, 401, 401, 943, 425, 201, 522, 370, 812, 175, 330, 135, 132, 007, 098, 988, 225, 201",-4.75,,,
66,"401, 098, 285, 962, 000, 000, 870, 428, 220, 007, 007, 007, 604, 401, 401, 943, 425, 201, 522, 370, 812, 175, 330, 135, 132, 007, 098, 988, 225, 201",-4.75,,,
67,"401, 098, 285, 962, 000, 000, 870, 428, 220, 007, 007, 007, 604, 401, 401, 943, 425, 201, 522, 370, 812, 175, 330, 135, 132, 007, 098, 988, 225, 201",-4.75,,,
68,"401, 098, 285, 962, 000, 000, 870, 428, 220, 007, 007, 007, 604, 401, 401, 943, 458, 201, 003, 370, 801, 580, 330, 135, 132, 007, 825, 988, 225, 201",-4.734375,,,
69,"401, 098, 285, 962, 000, 000, 870, 428, 220, 007, 007, 007, 604, 401, 401, 943, 458, 201, 003, 370, 801, 580, 330, 135, 132, 007, 825, 988, 225, 201",-4.734375,,,
70,"401, 098, 285, 962, 000, 000, 870, 428, 943, 007, 007, 007, 604, 401, 401, 943, 353, 201, 522, 370, 233, 580, 330, 135, 435, 007, 098, 988, 930, 201",-4.546875,,,
71,"401, 098, 285, 962, 000, 000, 870, 428, 943, 007, 007, 007, 604, 401, 401, 943, 353, 201, 522, 370, 233, 580, 330, 135, 435, 007, 098, 988, 930, 201",-4.546875,,,
72,"401, 098, 285, 962, 000, 000, 870, 428, 943, 007, 007, 007, 604, 401, 401, 943, 353, 201, 522, 370, 233, 580, 330, 135, 435, 007, 098, 988, 930, 201",-4.546875,,,
73,"401, 098, 285, 962, 000, 000, 870, 428, 943, 007, 007, 007, 604, 401, 401, 943, 353, 201, 522, 370, 233, 580, 330, 135, 435, 007, 098, 988, 930, 201",-4.546875,,,
74,"401, 098, 285, 962, 000, 000, 870, 428, 943, 007, 007, 007, 604, 401, 401, 943, 353, 201, 522, 370, 233, 580, 330, 135, 435, 007, 098, 988, 930, 201",-4.546875,,,
75,"401, 401, 285, 962, 000, 000, 870, 428, 220, 007, 007, 007, 604, 401, 401, 943, 353, 201, 522, 370, 934, 184, 330, 135, 435, 007, 098, 988, 930, 201",-4.53125,-4.66015625,14,
76,"401, 401, 285, 962, 000, 000, 870, 428, 220, 007, 007, 007, 604, 401, 401, 943, 353, 201, 522, 370, 934, 184, 330, 135, 435, 007, 098, 988, 930, 201",-4.53125,,,
77,"401, 401, 285, 962, 000, 000, 870, 428, 220, 007, 007, 007, 604, 401, 401, 943, 353, 201, 522, 370, 934, 184, 330, 135, 435, 007, 098, 988, 930, 201",-4.53125,,,
78,"401, 401, 285, 962, 000, 000, 870, 428, 220, 007, 007, 007, 604, 401, 401, 943, 353, 201, 522, 370, 934, 184, 330, 135, 435, 007, 098, 988, 930, 201",-4.53125,,,
79,"401, 401, 285, 962, 000, 000, 870, 428, 220, 007, 007, 007, 604, 401, 401, 943, 425, 201, 522, 370, 934, 580, 330, 135, 132, 007, 098, 988, 230, 201",-4.4765625,,,
80,"401, 401, 285, 962, 000, 000, 870, 428, 220, 007, 007, 007, 604, 401, 401, 943, 425, 201, 522, 370, 934, 580, 330, 135, 132, 007, 098, 988, 230, 201",-4.4765625,,,
81,"401, 401, 285, 543, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 401, 943, 517, 201, 522, 370, 934, 777, 330, 135, 132, 007, 098, 580, 225, 201",-4.3828125,,,
82,"401, 401, 285, 543, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 401, 943, 517, 201, 522, 370, 934, 777, 330, 135, 132, 007, 098, 580, 225, 201",-4.3828125,,,
83,"401, 401, 285, 962, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 643, 943, 425, 201, 123, 370, 934, 580, 330, 135, 435, 007, 853, 968, 930, 201",-4.3203125,,,
84,"401, 401, 285, 543, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 580, 170, 135, 435, 007, 778, 870, 320, 201",-4.2890625,,,
85,"401, 401, 285, 543, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 989, 330, 135, 435, 007, 825, 578, 930, 201",-4.2578125,,,
86,"401, 401, 285, 543, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 989, 330, 135, 435, 007, 825, 578, 930, 201",-4.2578125,,,
87,"401, 401, 285, 543, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 989, 330, 135, 435, 007, 825, 578, 930, 201",-4.2578125,,,
88,"401, 401, 285, 543, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 580, 190, 135, 435, 007, 098, 988, 930, 201",-4.2421875,,,
89,"401, 401, 285, 543, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 580, 190, 135, 435, 007, 098, 988, 930, 201",-4.2421875,,,
90,"401, 401, 285, 962, 000, 000, 870, 428, 220, 727, 007, 007, 604, 994, 401, 943, 353, 201, 123, 370, 934, 580, 330, 135, 435, 007, 778, 870, 930, 201",-4.21875,,,
91,"401, 401, 285, 962, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 098, 176, 930, 201",-4.203125,,,
92,"401, 401, 285, 962, 000, 000, 870, 428, 224, 727, 007, 007, 606, 401, 401, 943, 353, 201, 123, 370, 512, 580, 170, 135, 435, 007, 098, 988, 930, 201",-4.1640625,,,
93,"401, 401, 285, 962, 000, 000, 870, 428, 224, 727, 007, 007, 606, 401, 401, 943, 353, 201, 123, 370, 512, 580, 170, 135, 435, 007, 098, 988, 930, 201",-4.1640625,,,
94,"401, 401, 285, 962, 000, 000, 870, 428, 224, 727, 007, 007, 606, 401, 401, 943, 353, 201, 123, 370, 512, 580, 170, 135, 435, 007, 098, 988, 930, 201",-4.1640625,,,
95,"401, 401, 285, 962, 000, 000, 870, 428, 224, 727, 007, 007, 606, 401, 401, 943, 353, 201, 123, 370, 512, 580, 170, 135, 435, 007, 098, 988, 930, 201",-4.1640625,,,
96,"401, 401, 285, 962, 000, 000, 870, 428, 224, 727, 007, 007, 606, 401, 401, 943, 353, 201, 123, 370, 512, 580, 170, 135, 435, 007, 098, 988, 930, 201",-4.1640625,,,
97,"401, 401, 285, 962, 000, 000, 870, 428, 224, 727, 007, 007, 606, 401, 401, 943, 353, 201, 123, 370, 512, 580, 170, 135, 435, 007, 098, 988, 930, 201",-4.1640625,,,
98,"401, 401, 285, 962, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 098, 806, 930, 201",-4.15625,,,
99,"401, 401, 285, 962, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 098, 806, 930, 201",-4.15625,,,
100,"401, 401, 285, 962, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 098, 806, 930, 201",-4.15625,-4.359375,12,
101,"401, 401, 285, 962, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 098, 806, 930, 201",-4.15625,,,
102,"401, 401, 285, 962, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 098, 230, 025, 201",-4.140625,,,
103,"401, 401, 285, 962, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 098, 230, 025, 201",-4.140625,,,
104,"401, 401, 285, 962, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 098, 230, 025, 201",-4.140625,,,
105,"401, 401, 285, 962, 000, 000, 870, 428, 220, 727, 007, 007, 377, 401, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 825, 988, 930, 201",-4.109375,,,
106,"401, 401, 285, 962, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 375, 330, 135, 435, 007, 825, 230, 930, 201",-4.0859375,,,
107,"401, 401, 285, 962, 000, 000, 870, 428, 220, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 375, 330, 135, 435, 007, 825, 230, 930, 201",-4.0859375,,,
108,"401, 401, 285, 962, 000, 000, 870, 428, 922, 727, 007, 007, 604, 401, 414, 943, 353, 201, 123, 370, 308, 557, 330, 135, 435, 007, 329, 944, 930, 201",-4.078125,,,
109,"401, 401, 285, 962, 000, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 638, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 230, 930, 201",-3.9375,,,
110,"401, 401, 285, 962, 000, 000, 870, 428, 922, 727, 007, 007, 604, 401, 492, 943, 353, 201, 123, 370, 230, 580, 170, 135, 435, 007, 098, 944, 930, 201",-3.9140625,,,
111,"401, 401, 285, 962, 000, 000, 870, 428, 922, 727, 007, 007, 606, 401, 401, 943, 353, 201, 123, 370, 934, 737, 330, 135, 435, 007, 825, 200, 930, 201",-3.90625,,,
112,"401, 401, 285, 962, 000, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 578, 930, 201",-3.84375,,,
113,"401, 401, 285, 543, 000, 000, 870, 428, 922, 727, 007, 007, 604, 401, 012, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 200, 930, 201",-3.7734375,,,
114,"401, 401, 285, 543, 000, 000, 870, 428, 922, 727, 007, 007, 604, 401, 012, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 200, 930, 201",-3.7734375,,,
115,"401, 401, 285, 543, 000, 000, 870, 428, 922, 727, 007, 007, 604, 401, 012, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 200, 930, 201",-3.7734375,,,
116,"401, 401, 285, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 627, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 200, 930, 201",-3.703125,,,
117,"401, 401, 285, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 627, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 200, 930, 201",-3.703125,,,
118,"401, 401, 285, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 653, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 200, 930, 201",-3.6875,,,
119,"401, 401, 285, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 653, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 200, 930, 201",-3.6875,,,
120,"401, 401, 285, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 653, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 200, 930, 201",-3.6875,,,
121,"401, 401, 189, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 917, 930, 201",-3.6328125,,,
122,"401, 401, 189, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 917, 930, 201",-3.6328125,,,
123,"401, 401, 189, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 917, 930, 201",-3.6328125,,,
124,"401, 401, 189, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 917, 930, 201",-3.6328125,,,
125,"401, 401, 189, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 857, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 200, 930, 201",-3.578125,-3.861328125,8,
126,"401, 401, 189, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 857, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 200, 930, 201",-3.578125,,,
127,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 988, 930, 201",-3.5546875,,,
128,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 988, 930, 201",-3.5546875,,,
129,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 988, 930, 201",-3.5546875,,,
130,"401, 401, 191, 962, 542, 000, 870, 428, 922, 727, 007, 007, 604, 401, 653, 943, 353, 201, 123, 370, 934, 777, 330, 135, 435, 007, 329, 200, 930, 201",-3.546875,,,
131,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
132,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
133,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
134,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
135,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
136,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
